,book_link,isbn,isbn13,book_title,original_title,avg_rating,author_link,author_names,book_description
236,http://goodreads.com/book/show/5546.The_Feynman_Lectures_on_Physics,0805390456,9780805390452,The Feynman Lectures on Physics,The Feynman Lectures on Physics,4.6,https://www.goodreads.com/author/show/1429989.Richard_P_Feynman,['Richard P. Feynman'],"The revised edition of Feynman's legendary lectures includes extensive corrections and updates collated by Feynman and his colleagues. A new foreword by Kip Thorne, the current Richard Feynman Professor of Theoretical Physics at Caltech, discusses the relevance of the new edition to today's readers. This boxed set also includes Feynman's new Tips on Physics—the four previously unpublished lectures that Feynman gave to students preparing for exams at the end of his course. Thus, this 4-volume set is the complete and definitive edition of The Feynman Lectures on Physics. Packaged in a specially designed slipcase, this 4-volume set provides the ultimate legacy of Feynman's extraordinary contribution to students, teachers, researches, and lay readers around the world."
237,http://goodreads.com/book/show/177068.The_Fabric_of_Reality,014027541X,9780140275414,The Fabric of Reality: The Science of Parallel Universes--and Its Implications,The Fabric of Reality: The Science of Parallel Universes and Its Implications,4.11,https://www.goodreads.com/author/show/103190.David_Deutsch,['David Deutsch'],"For David Deutsch, a young physicist of unusual originality, quantum theory contains our most fundamental knowledge of the physical world. Taken literally, it implies that there are many universes “parallel” to the one we see around us. This multiplicity of universes, according to Deutsch, turns out to be the key to achieving a new worldview, one which synthesizes the theories of evolution, computation, and knowledge with quantum physics. Considered jointly, these four strands of explanation reveal a unified fabric of reality that is both objective and comprehensible, the subject of this daring, challenging book. The Fabric of Reality explains and connects many topics at the leading edge of current research and thinking, such as quantum computers (which work by effectively collaborating with their counterparts in other universes), the physics of time travel, the comprehensibility of nature and the physical limits of virtual reality, the significance of human life, and the ultimate fate of the universe. Here, for scientist and layperson alike, for philosopher, science-fiction reader, biologist, and computer expert, is a startlingly complete and rational synthesis of disciplines, and a new, optimistic message about existence."
238,http://goodreads.com/book/show/213233.Better,0805082115,9780805082111,Better: A Surgeon's Notes on Performance,Better: A Surgeon's Notes on Performance,4.24,https://www.goodreads.com/author/show/3078.Atul_Gawande,['Atul Gawande'],"The struggle to perform well is universal: each one of us faces fatigue, limited resources, and imperfect abilities in whatever we do. But nowhere is this drive to do better more important than in medicine, where lives are on the line with every decision. In his new book, Atul Gawande explores how doctors strive to close the gap between best intentions and best performance in the face of obstacles that sometimes seem insurmountable. Gawande's gripping stories of diligence, ingenuity, and what it means to do right by people take us to battlefield surgical tents in Iraq, to labor and delivery rooms in Boston, to a polio outbreak in India, and to malpractice courtrooms around the country. He discusses the ethical dilemmas of doctors participation in lethal injections, examines the influence of money on modern medicine, and recounts the astoundingly contentious history of hand washing. And as in all his writing, Gawande gives us an inside look at his own life as a practicing surgeon, offering a searingly honest firsthand account of work in a field where mistakes are both unavoidable and unthinkable. At once unflinching and compassionate, Better is an exhilarating journey narrated by arguably the best nonfiction doctor-writer around (Salon). Gawande's investigation into medical professionals and how they progress from merely good to great provides rare insight into the elements of success, illuminating every area of human endeavor."
239,http://goodreads.com/book/show/116599.The_Planets,0142001163,9780142001165,The Planets,The Planets,3.63,https://www.goodreads.com/author/show/3277.Dava_Sobel,['Dava Sobel'],"With her bestsellers Longitude and Galileo's Daughter, Dava Sobel introduced readers to her rare gift for weaving complex scientific concepts into a compelling narrative. Now Sobel brings her full talents to bear on what is perhaps her most ambitious topic to date-the planets of our solar system. Sobel explores the origins and oddities of the planets through the lens of popular culture, from astrology, mythology, and science fiction to art, music, poetry, biography, and history. Written in her characteristically graceful prose, The Planets is a stunningly original celebration of our solar system and offers a distinctive view of our place in the universe.  * A New York Times extended bestseller * A Featured Alternate of the Book-of-the-Month Club, History Book Club, Scientific American Book Club, and Natural Science Book Club * Includes 11 full-color illustrations by artist Lynette R. Cook BACKCOVER: ""[The Planets] lets us fall in love with the heavens all over again."" -The New York Times Book Review  ""Playful . . . lyrical . . . a guided tour so imaginative that we forget we're being educated as we're being entertained."" -Newsweek  "" [Sobel] has outdone her extraordinary talent for keeping readers enthralled. . . . Longitude and Galileo's Daughter were exciting enough, but The Planets has a charm of its own . . . . A splendid and enticing book."" -San Francisco Chronicle  ""A sublime journey. [Sobel's] writing . . . is as bright as the sun and its thinking as star-studded as the cosmos."" -The Atlanta Journal-Constitution  ""An incantatory serenade to the Solar System. Grade A-"" -Entertainment Weekly  ""Like Sobel's [Longitude and Galileo's Daughter] . . . [The Planets] combines masterful storytelling with clear, engaging explanations of the essential scientific facts."" -Physics World"
240,http://goodreads.com/book/show/36204378-the-book-of-why,046509760X,9780465097609,The Book of Why: The New Science of Cause and Effect,The Book of Why: The New Science of Cause and Effect,3.95,https://www.goodreads.com/author/show/101708.Judea_Pearl,['Judea Pearl'],"A Turing Award-winning computer scientist and statistician shows how understanding causality has revolutionized science and will revolutionize artificial intelligence ""Correlation is not causation."" This mantra, chanted by scientists for more than a century, has led to a virtual prohibition on causal talk. Today, that taboo is dead. The causal revolution, instigated by Judea Pearl and his colleagues, has cut through a century of confusion and established causality -- the study of cause and effect -- on a firm scientific basis. His work explains how we can know easy things, like whether it was rain or a sprinkler that made a sidewalk wet; and how to answer hard questions, like whether a drug cured an illness. Pearl's work enables us to know not just whether one thing causes another: it lets us explore the world that is and the worlds that could have been. It shows us the essence of human thought and key to artificial intelligence. Anyone who wants to understand either needs The Book of Why."
241,http://goodreads.com/book/show/154293.Linked,0452284392,9780452284395,"Linked: How Everything Is Connected to Everything Else and What It Means for Business, Science, and Everyday Life",Linked: How Everything Is Connected to Everything Else and What It Means,3.94,https://www.goodreads.com/author/show/2932657.Albert_L_szl_Barab_si,['Albert-László Barabási'],"A cocktail party? A terrorist cell? Ancient bacteria? An international conglomerate?All are networks, and all are a part of a surprising scientific revolution. Albert-László Barabási, the nation’s foremost expert in the new science of networks and author of Bursts, takes us on an intellectual adventure to prove that social networks, corporations, and living organisms are more similar than previously thought. Grasping a full understanding of network science will someday allow us to design blue-chip businesses, stop the outbreak of deadly diseases, and influence the exchange of ideas and information. Just as James Gleick and the Erdos–Rényi model brought the discovery of chaos theory to the general public, Linked tells the story of the true science of the future and of experiments in statistical mechanics on the internet, all vital parts of what would eventually be called the Barabási–Albert model. "
242,http://goodreads.com/book/show/34490192-soonish,0399563822,9780399563829,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,3.96,https://www.goodreads.com/author/show/16534466.Kelly_Weinersmith,['Kelly Weinersmith'],"From a top scientist and the creator of the hugely popular web comic Saturday Morning Breakfast Cereal, an illustrated investigation into future technologiesWhat will the world of tomorrow be like? How does progress happen? And why do we not have a lunar colony already?In this book, Zach and Kelly Weinersmith give us a snapshot of the transformative technologies that are coming next - from robot swarms to nuclear fusion powered-toasters - and explain how they will change our world in astonishing ways. By weaving together their own research, interviews with pioneering scientists and Zach's trademark comics, the Weinersmiths investigate why these innovations are needed, how they would work, and what is standing in their way."
243,http://goodreads.com/book/show/21083719-human-universe,0007488807,9780007488803,Human Universe,Human Universe,4.29,https://www.goodreads.com/author/show/247769.Brian_Cox,['Brian Cox'],"Human life is a staggeringly strange thing. On the surface of a ball of rock falling around a nuclear fireball in the blackness of a vacuum the laws of nature conspired to create a naked ape that can look up at the stars and wonder where it came from.What is a human being? Objectively, nothing of consequence. Particles of dust in an infinite arena, present for an instant in eternity. Clumps of atoms in a universe with more galaxies than people. And yet a human being is necessary for the question itself to exist, and the presence of a question in the universe – any question – is the most wonderful thing.Questions require minds, and minds bring meaning. What is meaning? I don’t know, except that the universe and every pointless speck inside it means something to me. I am astonished by the existence of a single atom, and find my civilisation to be an outrageous imprint on reality. I don’t understand it. Nobody does, but it makes me smile.This book asks questions about our origins, our destiny, and our place in the universe. We have no right to expect answers; we have no right to even ask. But ask and wonder we do.Human Universe is first and foremost a love letter to humanity; a celebration of our outrageous fortune in existing at all. I have chosen to write my letter in the language of science, because there is no better demonstration of our magnificent ascent from dust to paragon of animals than the exponentiation of knowledge generated by science. Two million years ago we were apemen. Now we are spacemen. That has happened, as far as we know, nowhere else. That is worth celebrating."
244,http://goodreads.com/book/show/13426114-the-honest-truth-about-dishonesty,0062183591,9780062183590,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,The Honest Truth About Dishonesty: How We Lie to Everyone—Especially Ourselves,3.93,https://www.goodreads.com/author/show/788461.Dan_Ariely,['Dan Ariely'],"The New York Times bestselling author of Predictably Irrational and The Upside of Irrationality returns with thought-provoking work to challenge our preconceptions about dishonesty and urge us to take an honest look at ourselves.Does the chance of getting caught affect how likely we are to cheat?How do companies pave the way for dishonesty?Does collaboration make us more honest or less so?Does religion improve our honesty?Most of us think of ourselves as honest, but, in fact, we all cheat. From Washington to Wall Street, the classroom to the workplace, unethical behavior is everywhere. None of us is immune, whether it's the white lie to head off trouble or padding our expense reports. In The (Honest) Truth About Dishonesty, award-winning, bestselling author Dan Ariely turns his unique insight and innovative research to the question of dishonesty.Generally, we assume that cheating, like most other decisions, is based on a rational cost-benefit analysis. But Ariely argues, and then demonstrates, that it's actually the irrational forces that we don't take into account that often determine whether we behave ethically or not. For every Enron or political bribe, there are countless puffed résumés, hidden commissions, and knockoff purses. In The (Honest) Truth About Dishonesty, Ariely shows why some things are easier to lie about; how getting caught matters less than we think; and how business practices pave the way for unethical behavior, both intentionally and unintentionally. Ariely explores how unethical behavior works in the personal, professional, and political worlds, and how it affects all of us, even as we think of ourselves as having high moral standards.But all is not lost. Ariely also identifies what keeps us honest, pointing the way for achieving higher ethics in our everyday lives. With compelling personal and academic findings, The (Honest) Truth About Dishonesty will change the way we see ourselves, our actions, and others."
245,http://goodreads.com/book/show/461104.The_Ascent_of_Man,0316109339,9780316109338,The Ascent of Man,The Ascent of Man,4.19,https://www.goodreads.com/author/show/10542.Jacob_Bronowski,['Jacob Bronowski'],"Lauded by critics & devoured by readers, this companion to the BBC series traces the development of science as an expression of the special gifts that characterize humans & make us preeminent animals. Bronowski's exciting, illustrated investigation offers a perspective not just on science, but on civilization itself. Lower than the angelsForewordThe harvest of the seasons The grain in the stoneThe hidden structure The music of the spheresThe starry messanger The majestic clockworkThe drive for power The ladder of creation World within world Knowledge or certainty Generation upon generationThe long childhoodBibliographyIndex"
246,http://goodreads.com/book/show/262579.The_Unfolding_of_Language,0805080120,9780805080124,The Unfolding of Language: An Evolutionary Tour of Mankind's Greatest Invention,The Unfolding of Language: An Evolutionary Tour of Mankind's Greatest Invention,4.19,https://www.goodreads.com/author/show/153474.Guy_Deutscher,['Guy Deutscher'],"Blending the spirit of Eats, Shoots & Leaves with the science of The Language Instinct, an original inquiry into the development of that most essential-and mysterious-of human creations: LanguageLanguage is mankind's greatest invention-except, of course, that it was never invented."" So begins linguist Guy Deutscher's enthralling investigation into the genesis and evolution of language. If we started off with rudimentary utterances on the level of ""man throw spear,"" how did we end up with sophisticated grammars, enormous vocabularies, and intricately nuanced degrees of meaning?Drawing on recent groundbreaking discoveries in modern linguistics, Deutscher exposes the elusive forces of creation at work in human communication, giving us fresh insight into how language emerges, evolves, and decays. He traces the evolution of linguistic complexity from an early ""Me Tarzan"" stage to such elaborate single-word constructions as the Turkish sehirlilestiremediklerimizdensiniz (""you are one of those whom we couldn't turn into a town dweller""). Arguing that destruction and creation in language are intimately entwined, Deutscher shows how these processes are continuously in operation, generating new words, new structures, and new meanings.As entertaining as it is erudite, The Unfolding of Language moves nimbly from ancient Babylonian to American idiom, from the central role of metaphor to the staggering triumph of design that is the Semitic verb, to tell the dramatic story and explain the genius behind a uniquely human faculty."
247,http://goodreads.com/book/show/6106482-wicked-plants,1565126831,9781565126831,Wicked Plants: The Weed That Killed Lincoln's Mother and Other Botanical Atrocities,Wicked Plants: The Weed That Killed Lincoln's Mother and Other Botanical Atrocities,3.8,https://www.goodreads.com/author/show/34893.Amy_Stewart,['Amy  Stewart'],"A tree that sheds poison daggers; a glistening red seed that stops the heart; a shrub that causes paralysis; a vine that strangles; and a leaf that triggered a war. In Wicked Plants, Stewart takes on over two hundred of Mother Nature’s most appalling creations. It’s an A to Z of plants that kill, maim, intoxicate, and otherwise offend. You’ll learn which plants to avoid (like exploding shrubs), which plants make themselves exceedingly unwelcome (like the vine that ate the South), and which ones have been killing for centuries (like the weed that killed Abraham Lincoln's mother). Menacing botanical illustrations and splendidly ghastly drawings create a fascinating portrait of the evildoers that may be lurking in your own backyard. Drawing on history, medicine, science, and legend, this compendium of bloodcurdling botany will entertain, alarm, and enlighten even the most intrepid gardeners and nature lovers."
248,http://goodreads.com/book/show/7776209-the-rational-optimist,006145205X,9780061452055,The Rational Optimist: How Prosperity Evolves,The Rational Optimist: How Prosperity Evolves,3.97,https://www.goodreads.com/author/show/3151.Matt_Ridley,['Matt Ridley'],"Life is getting better—and at an accelerating rate. Food availability, income, and life span are up; disease, child mortality, and violence are down — all across the globe. Though the world is far from perfect, necessities and luxuries alike are getting cheaper; population growth is slowing; Africa is following Asia out of poverty; the Internet, the mobile phone, and container shipping are enriching people’s lives as never before. The pessimists who dominate public discourse insist that we will soon reach a turning point and things will start to get worse. But they have been saying this for two hundred years.Yet Matt Ridley does more than describe how things are getting better. He explains why. Prosperity comes from everybody working for everybody else. The habit of exchange and specialization—which started more than 100,000 years ago—has created a collective brain that sets human living standards on a rising trend. The mutual dependence, trust, and sharing that result are causes for hope, not despair.This bold book covers the entire sweep of human history, from the Stone Age to the Internet, from the stagnation of the Ming empire to the invention of the steam engine, from the population explosion to the likely consequences of climate change. It ends with a confident assertion that thanks to the ceaseless capacity of the human race for innovative change, and despite inevitable disasters along the way, the twenty-first century will see both human prosperity and natural biodiversity enhanced. Acute, refreshing, and revelatory, The Rational Optimist will change your way of thinking about the world for the better."
249,http://goodreads.com/book/show/6289283-born-to-run,0307266303,9780307266309,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen","Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",4.29,https://www.goodreads.com/author/show/133538.Christopher_McDougall,['Christopher McDougall'],"Full of incredible characters, amazing athletic achievements, cutting-edge science, and, most of all, pure inspiration, Born to Run is an epic adventure that began with one simple question: Why does my foot hurt? In search of an answer, Christopher McDougall sets off to find a tribe of the world’s greatest distance runners and learn their secrets, and in the process shows us that everything we thought we knew about running is wrong.Isolated by the most savage terrain in North America, the reclusive Tarahumara Indians of Mexico’s deadly Copper Canyons are custodians of a lost art. For centuries they have practiced techniques that allow them to run hundreds of miles without rest and chase down anything from a deer to an Olympic marathoner while enjoying every mile of it. Their superhuman talent is matched by uncanny health and serenity, leaving the Tarahumara immune to the diseases and strife that plague modern existence. With the help of Caballo Blanco, a mysterious loner who lives among the tribe, the author was able not only to uncover the secrets of the Tarahumara but also to find his own inner ultra-athlete, as he trained for the challenge of a lifetime: a fifty-mile race through the heart of Tarahumara country pitting the tribe against an odd band of Americans, including a star ultramarathoner, a beautiful young surfer, and a barefoot wonder.With a sharp wit and wild exuberance, McDougall takes us from the high-tech science labs at Harvard to the sun-baked valleys and freezing peaks across North America, where ever-growing numbers of ultrarunners are pushing their bodies to the limit, and, finally, to the climactic race in the Copper Canyons. Born to Run is that rare book that will not only engage your mind but inspire your body when you realize that the secret to happiness is right at your feet, and that you, indeed all of us, were born to run."
250,http://goodreads.com/book/show/6061491-professor-stewart-s-cabinet-of-mathematical-curiosities,0465013023,9780465013029,Professor Stewart's Cabinet of Mathematical Curiosities,Professor Stewart's Cabinet of Mathematical Curiosities,3.84,https://www.goodreads.com/author/show/10336.Ian_Stewart,['Ian Stewart'],"Knowing that the most exciting math is not taught in school, Professor Ian Stewart has spent years filling his cabinet with intriguing mathematical games, puzzles, stories, and factoids intended for the adventurous mind. This book reveals the most exhilarating oddities from Professor Stewart's legendary cabinet.Inside, you will find hidden gems of logic, geometry, and probability-like how to extract a cherry from a cocktail glass (harder than you think), a pop-up dodecahedron, and the real reason why you can't divide anything by zero. Scattered among these are keys to Fermat's last theorem, the PoincarÃ©onjecture, chaos theory, and the P=NP problem (you'll win a million dollars if you solve it). You never know what enigmas you'll find in the Stewart cabinet, but they're sure to be clever, mind-expanding, and delightfully fun."
251,http://goodreads.com/book/show/123471.I_Am_a_Strange_Loop,0465030785,9780465030781,I Am a Strange Loop,I Am a Strange Loop,3.95,https://www.goodreads.com/author/show/3034502.Douglas_R_Hofstadter,['Douglas R. Hofstadter'],"What do we mean when we say ""I""? Can thought arise out of matter? Can a self, a soul, a consciousness, an ""I"" arise out of mere matter? If it cannot, then how can you or I be here? I Am a Strange Loop argues that the key to understanding selves and consciousness is the ""strange loop""--a special kind of abstract feedback loop inhabiting our brains. Deep down, a human brain is a chaotic seething soup of particles, on a higher level it is a jungle of neurons, and on a yet higher level it is a network of abstractions that we call ""symbols."" The most central and complex symbol in your brain or mine is the one we both call ""I."" The ""I"" is the nexus in our brain where the levels feed back into each other and flip causality upside down, with symbols seeming to have free will and to have gained the paradoxical ability to push particles around, rather than the reverse. For each human being, this ""I"" seems to be the realest thing in the world. But how can such a mysterious abstraction be real--or is our ""I"" merely a convenient fiction? Does an ""I"" exert genuine power over the particles in our brain, or is it helplessly pushed around by the all-powerful laws of physics? These are the mysteries tackled in I Am a Strange Loop, Douglas R. Hofstadter's first book-length journey into philosophy since Godel, Escher, Bach. Compulsively readable and endlessly thought-provoking, this is the book Hofstadter's many readers have long been waiting for."
252,http://goodreads.com/book/show/17263.Mr_Tompkins_in_Paperback,0521447712,9780521447713,Mr Tompkins in Paperback,Mr. Tompkins in Paperback,4.19,https://www.goodreads.com/author/show/10491.George_Gamow,['George Gamow'],"Mr Tompkins has become known and loved by many thousands of readers (since his first appearance over fifty years ago) as the bank clerk whose fantastic dreams and adventures lead him into a world inside the atom. George Gamow's classic provides a delightful explanation of the central concepts in modern physics, from atomic structure to relativity, and quantum theory to fusion and fission. Roger Penrose's foreword introduces Mr Tompkins to a new generation of readers, and reviews his adventures in the light of current developments in physics today."
253,http://goodreads.com/book/show/40941.The_Scientists,0812967887,9780812967883,The Scientists: A History of Science Told Through the Lives of Its Greatest Inventors,The Scientists: A History of Science Told Through the Lives of Its Greatest Inventors,4.08,https://www.goodreads.com/author/show/1418.John_Gribbin,['John Gribbin'],"A wonderfully readable account of scientiﬁc development over the past ﬁve hundred years, focusing on the lives and achievements of individual scientists, by the bestselling author of In Search of Schrödinger’s CatIn this ambitious new book, John Gribbin tells the stories of the people who have made science, and of the times in which they lived and worked. He begins with Copernicus, during the Renaissance, when science replaced mysticism as a means of explaining the workings of the world, and he continues through the centuries, creating an unbroken genealogy of not only the greatest but also the more obscure names of Western science, a dot-to-dot line linking amateur to genius, and accidental discovery to brilliant deduction.By focusing on the scientists themselves, Gribbin has written an anecdotal narrative enlivened with stories of personal drama, success and failure. A bestselling science writer with an international reputation, Gribbin is among the few authors who could even attempt a work of this magnitude. Praised as “a sequence of witty, information-packed tales” and “a terriﬁ c read” by The Times upon its recent British publication, The Scientists breathes new life into such venerable icons as Galileo, Isaac Newton, Albert Einstein and Linus Pauling, as well as lesser lights whose stories have been undeservedly neglected. Filled with pioneers, visionaries, eccentrics and madmen, this is the history of science as it has never been told before.From the Hardcover edition."
254,http://goodreads.com/book/show/25014.The_Map_That_Changed_the_World,0060931809,9780060931803,The Map That Changed the World: William Smith and the Birth of Modern Geology,The Map That Changed the World: William Smith and the Birth of Modern Geology,3.82,https://www.goodreads.com/author/show/14053.Simon_Winchester,['Simon Winchester'],"In 1793, a canal digger named William Smith made a startling discovery. He found that by tracing the placement of fossils, which he uncovered in his excavations, one could follow layers of rocks as they dipped and rose and fell -- clear across England and, indeed, clear across the world -- making it possible, for the first time ever, to draw a chart of the hidden underside of the earth. Determined to expose what he realized was the landscape's secret fourth dimension, Smith spent twenty-two years piecing together the fragments of this unseen universe to create an epochal and remarkably beautiful hand-painted map. But instead of receiving accolades and honors, he ended up in debtors' prison, the victim of plagiarism, and virtually homeless for ten years more. Finally, in 1831, this quiet genius -- now known as the father of modern geology -- received the Geological Society of London's highest award and King William IV offered him a lifetime pension.The Map That Changed the World is a very human tale of endurance and achievement, of one man's dedication in the face of ruin. With a keen eye and thoughtful detail, Simon Winchester unfolds the poignant sacrifice behind this world-changing discovery."
255,http://goodreads.com/book/show/2251306.Brain_Rules,0979777704,9780979777707,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School","Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",4.03,https://www.goodreads.com/author/show/341696.John_Medina,['John Medina'],"Most of us have no idea what’s really going on inside our heads. Yet brain scientists have uncovered details every business leader, parent, and teacher should know—like the need for physical activity to get your brain working its best.How do we learn? What exactly do sleep and stress do to our brains? Why is multi-tasking a myth? Why is it so easy to forget—and so important to repeat new knowledge? Is it true that men and women have different brains?In Brain Rules, Dr. John Medina, a molecular biologist, shares his lifelong interest in how the brain sciences might influence the way we teach our children and the way we work. In each chapter, he describes a brain rule—what scientists know for sure about how our brains work—and then offers transformative ideas for our daily lives.Medina’s fascinating stories and infectious sense of humor breathe life into brain science. You’ll learn why Michael Jordan was no good at baseball. You’ll peer over a surgeon’s shoulder as he proves that most of us have a Jennifer Aniston neuron. You’ll meet a boy who has an amazing memory for music but can’t tie his own shoes.You will discover how:Every brain is wired differentlyExercise improves cognitionWe are designed to never stop learning and exploringMemories are volatileSleep is powerfully linked with the ability to learnVision trumps all of the other sensesStress changes the way we learnIn the end, you’ll understand how your brain really works—and how to get the most out of it."
256,http://goodreads.com/book/show/274230.Gaia,0192862189,9780192862181,Gaia: A New Look at Life on Earth,Gaia: A New Look at Life on Earth,3.83,https://www.goodreads.com/author/show/145416.James_E_Lovelock,['James E. Lovelock'],"In this classic work that continues to inspire its many readers, James Lovelock deftly explains his idea that life on earth functions as a single organism. Written for the non-scientist, Gaia is a journey through time and space in search of evidence with which to support a new and radically different model of our planet. In contrast to conventional belief that living matter is passive in the face of threats to its existence, the book explores the hypothesis that the earth's living matter-air, ocean, and land surfaces-forms a complex system that has the capacity to keep the Earth a fit place for life. Since Gaia was first published, many of Jim Lovelock's predictions have come true, and his theory has become a hotly argued topic in scientific circles. Here, in a new Preface, Lovelock outlines his present state of the debate."
257,http://goodreads.com/book/show/20663769-the-pluto-files,0393350363,9780393350364,The Pluto Files: The Rise and Fall of America's Favorite Planet,The Pluto Files: The Rise and Fall of America's Favorite Planet,3.88,https://www.goodreads.com/author/show/12855.Neil_deGrasse_Tyson,['Neil deGrasse Tyson'],"When the Rose Center for Earth and Space at the American Museum of Natural History reclassified Pluto as an icy comet, the New York Times proclaimed on page one, ""Pluto Not a Planet? Only in New York."" Immediately, the public, professionals, and press were choosing sides over Pluto's planethood. Pluto is entrenched in our cultural and emotional view of the cosmos, and Neil deGrasse Tyson, award-winning author and director of the Rose Center, is on a quest to discover why. He stood at the heart of the controversy over Pluto's demotion, and consequently Plutophiles have freely shared their opinions with him, including endless hate mail from third-graders. With his inimitable wit, Tyson delivers a minihistory of planets, describes the oversized characters of the people who study them, and recounts how America's favorite planet was ousted from the cosmic hub."
258,http://goodreads.com/book/show/32289.A_Primate_s_Memoir,0743202414,9780743202411,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,4.36,https://www.goodreads.com/author/show/187.Robert_M_Sapolsky,['Robert M. Sapolsky'],"In the tradition of Jane Goodall and Dian Fossey, Robert Sapolsky, a foremost science writer and recipient of a MacArthur Genius Grant, tells the mesmerizing story of his twenty-one years in remote Kenya with a troop of Savannah baboons.“I had never planned to become a savanna baboon when I grew up; instead, I had always assumed I would become a mountain gorilla,” writes Robert Sapolsky in this witty and riveting chronicle of a scientist’s coming-of-age in remote Africa. An exhilarating account of Sapolsky’s twenty-one-year study of a troop of rambunctious baboons in Kenya, A Primate’s Memoir interweaves serious scientific observations with wry commentary about the challenges and pleasures of living in the wilds of the Serengeti — for man and beast alike. Over two decades, Sapolsky survives culinary atrocities, gunpoint encounters, and a surreal kidnapping, while witnessing the encroachment of the tourist mentality on the farthest vestiges of unspoiled Africa. As he conducts unprecedented physiological research on wild primates, he becomes evermore enamored of his subjects — unique and compelling characters in their own right — and he returns to them summer after summer, until tragedy finally prevents him.By turns hilarious and poignant, A Primate’s Memoir is a magnum opus from one of our foremost science writers."
259,http://goodreads.com/book/show/503051.The_Diversity_of_Life,0393319407,9780393319408,The Diversity of Life,The Diversity of Life,4.16,https://www.goodreads.com/author/show/31624.Edward_O_Wilson,['Edward O. Wilson'],"In this book a master scientist tells the story of how life on earth evolved. Edward O. Wilson eloquently describes how the species of the world became diverse and why that diversity is threatened today as never before. A great spasm of extinction — the disappearance of whole species — is occurring now, caused this time entirely by humans. Unlike the deterioration of the physical environment, which can be halted, the loss of biodiversity is a far more complex problem — and it is irreversible. Defining a new environmental ethic, Wilson explains why we must rescue whole ecosystems, not only individual species. He calls for an end to conservation versus development arguments, and he outlines the massive shift in priorities needed to address this challenge. No writer, no scientist, is more qualified than Edward O. Wilson to describe, as he does here, the grandeur of evolution and what is at stake. ""Engaging and nontechnical prose. . . . Prodigious erudition. . . . Original and fascinating insights."" — John Terborgh, New York Review of Books, front page review ""Eloquent. . . . A profound and enduring contribution."" — Alan Burdick, Audubon"
260,http://goodreads.com/book/show/43723901-lifespan,1501191977,9781501191978,Lifespan: Why We Age—and Why We Don't Have To,Lifespan: Why We Age—and Why We Don't Have To,4.21,https://www.goodreads.com/author/show/19155774.David_A_Sinclair,['David A. Sinclair'],"It’s a seemingly undeniable truth that aging is inevitable. But what if everything we’ve been taught to believe about aging is wrong? What if we could choose our lifespan? In this groundbreaking book, Dr. David Sinclair, leading world authority on genetics and longevity, reveals a bold new theory for why we age. As he writes: “Aging is a disease, and that disease is treatable.” This book takes us to the frontlines of research many from Dr. David Sinclair’s own lab at Harvard—that demonstrate how we can slow down, or even reverse, aging. The key is activating newly discovered vitality genes, the descendants of an ancient genetic survival circuit that is both the cause of aging and the key to reversing it."
261,http://goodreads.com/book/show/35721140-liquid-rules,054485019X,9780544850194,Liquid Rules: The Delightful and Dangerous Substances That Flow Through Our Lives,Liquid Rules: The Delightful and Dangerous Substances That Flow Through Our Lives,4.13,https://www.goodreads.com/author/show/7126368.Mark_Miodownik,['Mark Miodownik'],"This fascinating new book by the bestselling scientist and engineer Mark Miodownik is an expert tour of the world of the droplets, heartbeats and ocean waves that we come across every day. Structured around a plane journey which sees encounters with substances from water and glue to coffee and wine, he shows how these liquids can bring death and destruction as well as wonder and fascination.From László Bíró's revolutionary pen and Abraham Gesner's kerosene to cutting-edge research on self-repairing roads and liquid computers, Miodownik uses his winning formula of scientific storytelling to bring the everyday to life. He reveals why liquids can flow up a tree but down a hill, why oil is sticky, how waves can travel so far, and how to make the perfect cup of tea. Here are the secret lives of substances"
262,http://goodreads.com/book/show/35187175-storm-in-a-teacup,0393355470,9780393355475,Storm in a Teacup: The Physics of Everyday Life,Storm in a Teacup: The Physics of Everyday Life,4.02,https://www.goodreads.com/author/show/7351757.Helen_Czerski,['Helen Czerski'],"Storm in a Teacup is Helen Czerski’s lively, entertaining, and informed introduction to the world of physics. Czerski provides the tools to alter the way we see everything around us by linking ordinary objects and occurrences, like popcorn popping, coffee stains, and fridge magnets, to big ideas like climate change, the energy crisis, or innovative medical testing. She provides answers to vexing questions: How do ducks keep their feet warm when walking on ice? Why does it take so long for ketchup to come out of a bottle? Why does milk, when added to tea, look like billowing storm clouds? In an engaging voice at once warm and witty, Czerski shares her stunning breadth of knowledge to lift the veil of familiarity from the ordinary."
